year,leaid,lea_name,fips
2011,512480,Sloan-Hendrix School Dist.,Arkansas
2011,512510,Smackover School District,Arkansas
2011,512520,So. Conway Co. School District,Arkansas
2011,512540,Southside School District,Arkansas
2011,512570,South Side School District,Arkansas
2011,512630,Spring Hill School District,Arkansas
2011,512660,Springdale School District,Arkansas
2011,512870,Stephens School District,Arkansas
2011,512930,Strong-Huttig School District,Arkansas
2011,512960,Stuttgart School District,Arkansas
2011,513080,Greene Co. Tech School Dist.,Arkansas
2011,513110,Texarkana School District,Arkansas
2011,513230,Jackson Co. School District,Arkansas
2011,513350,Valley Springs School District,Arkansas
2011,513380,Valley View School District,Arkansas
2011,513410,Van Buren School District,Arkansas
2011,513530,Vilonia School District,Arkansas
2011,513560,Viola School District,Arkansas
2011,513680,Waldron School District,Arkansas
2011,513930,Watson Chapel School District,Arkansas
2011,514010,West Fork School District,Arkansas
2011,514020,Westside School District,Arkansas
2011,514040,West Side School District,Arkansas
2011,514140,White Hall School District,Arkansas
2011,514370,Wonderview School District,Arkansas
2011,514400,Woodlawn School District,Arkansas
2011,514430,Wynne School District,Arkansas
2011,514490,Yellville-Summit School Dist.,Arkansas
2011,600001,Acton-Agua Dulce Unified,California
2011,600006,Ross Valley Elementary,California
2011,600009,Cuyama Joint Unified,California
2011,600011,Fort Sage Unified,California
2011,600012,Twin Ridges Elementary,California
2011,600013,Rocklin Unified,California
2011,600014,Hesperia Unified,California
2011,600015,Lucerne Valley Unified,California
2011,600016,Upland Unified,California
2011,600017,Apple Valley Unified,California
2011,600018,Mountain Valley Unified,California
2011,600019,Dublin Unified,California
2011,600020,Pleasanton Unified,California
2011,600022,Mendota Unified,California
2011,600025,Manhattan Beach Unified,California
2011,600026,El Tejon Unified,California
2011,600027,Lake Elsinore Unified,California
2011,600028,Temecula Valley Unified,California
2011,600029,Murrieta Valley Unified,California
2011,600031,Pacific Unified,California
2011,600032,Redondo Beach Unified,California
2011,600033,Dos Palos Oro Loma Joint Unified,California
2011,600034,Windsor Unified,California
2011,600035,Farmersville Unified,California
2011,600036,Natomas Unified,California
2011,600037,Ferndale Unified,California
2011,600038,Mattole Unified,California
2011,600039,Delhi Unified,California
2011,600040,Riverdale Joint Unified,California
2011,600042,Warner Unified,California
2011,600043,Scotts Valley Unified,California
2011,600044,Healdsburg Unified,California
2011,600045,Orland Joint Unified,California
2011,600046,Gonzales Unified,California
2011,600047,Tracy Joint Unified,California
2011,600048,Paso Robles Joint Unified,California
2011,600049,Coast Unified,California
2011,600050,Cea Amador Co,California
2011,600051,Gridley Unified,California
2011,600052,Eureka City Schools,California
2011,600057,Cea San Joaquin Co,California
2011,600060,Hughson Unified,California
2011,600061,Riverbank Unified,California
2011,600062,Oakdale Joint Unified,California
2011,600063,Waterford Unified,California
2011,600064,Porterville Unified,California
2011,600065,Dinuba Unified,California
2011,600067,Caruthers Unified,California
2011,600068,Golden Valley Unified,California
2011,600069,Valley Center-Pauma Unified,California
2011,600116,Chawanakee Unified,California
2011,600133,Santa Barbara County Rop,California
2011,600153,Alhambra Unified,California
2011,600158,Turlock Unified,California
2011,600159,Scott Valley Unified,California
2011,600160,Yosemite Unified,California
2011,601322,Sbc - High Tech High,California
2011,601324,Sbc - Aspire Public Schools,California
2011,601331,Trinity Alps Unified,California
2011,601332,Twin Rivers Unified,California
2011,601335,Sbc - Pacific Technology,California
2011,601339,Hamilton Unified,California
2011,601409,Bishop Unified,California
2011,601410,Lammersville Joint Unified,California
2011,601414,Santa Barbara Unified,California
2011,601415,Washington Unified,California
2011,601620,Abc Unified,California
2011,601650,Acalanes Union High,California
2011,601710,Adelanto Elementary,California
2011,601770,Alameda City Unified,California
2011,601860,Albany City Unified,California
2011,601950,Alisal Union,California
2011,602010,Alpaugh Unified,California
2011,602070,Alpine County Unified,California
2011,602100,Alpine Union Elementary,California
2011,602160,Alta Loma Elementary,California
2011,602250,Alta-Dutch Flat Union Elementary,California
2011,602310,Alum Rock Union Elementary,California
2011,602360,Alview-Dairyland Union Elementary,California
2011,602430,Alvord Unified,California
2011,602450,Amador County Unified,California
2011,602610,Anaheim City,California
2011,602630,Anaheim Union High,California
2011,602670,West Sonoma County Union High,California
2011,602700,Anderson Union High,California
2011,602730,Anderson Valley Unified,California
2011,602760,Antelope Elementary,California
2011,602820,Antelope Valley Union High,California
2011,602850,Antioch Unified,California
2011,602970,Arcadia Unified,California
2011,603000,Arcata Elementary,California
2011,603030,Northern Humboldt Union High,California
2011,603090,Arena Union Elementary,California
2011,603180,Armona Union Elementary,California
2011,603270,Arvin Union Elementary,California
2011,603300,Atascadero Unified,California
2011,603420,Atwater Elementary,California
2011,603480,Auburn Union Elementary,California
2011,603600,Azusa Unified,California
2011,603610,Baker Valley Unified,California
2011,603630,Bakersfield City,California
2011,603690,Baldwin Park Unified,California
2011,603750,Ballico-Cressey Elementary,California
2011,603840,Banning Unified,California
2011,604020,Barstow Unified,California
2011,604080,Bass Lake Joint Union Elementary,California
2011,604110,Bassett Unified,California
2011,604200,Bayshore Elementary,California
2011,604230,Bear Valley Unified,California
2011,604260,Beardsley Elementary,California
2011,604290,Beaumont Unified,California
2011,604380,Bellevue Union Elementary,California
2011,604440,Bellflower Unified,California
2011,604500,Belleview Elementary,California
2011,604530,Belmont-Redwood Shores Elementary,California
2011,604620,Benicia Unified,California
2011,604650,Bennett Valley Union Elementary,California
2011,604740,Berkeley Unified,California
2011,604800,Berryessa Union Elementary,California
2011,604830,Beverly Hills Unified,California
2011,604950,Big Pine Unified,California
2011,605010,Big Valley Joint Unified,California
2011,605040,Biggs Unified,California
2011,605220,Black Butte Union Elementary,California
2011,605240,Black Oak Mine Unified,California
2011,605280,Blochman Union Elementary,California
2011,605580,Santa Maria-Bonita,California
2011,605610,Bonita Unified,California
2011,605670,Bonsall Union Elementary,California
2011,605700,Borrego Springs Unified,California
2011,605790,Brawley Elementary,California
2011,605820,Brawley Union High,California
2011,605880,Brea-Olinda Unified,California
2011,605910,Brentwood Union Elementary,California
2011,605940,Bret Harte Union High,California
2011,606030,Briggs Elementary,California
2011,606060,Brisbane Elementary,California
2011,606090,Brittan Elementary,California
2011,606270,Buckeye Union Elementary,California
2011,606330,Buellton Union Elementary,California
2011,606360,Buena Park Elementary,California
2011,606390,Panama-Buena Vista Union,California
2011,606450,Burbank Unified,California
2011,606480,Burlingame Elementary,California
2011,606570,Burton Elementary,California
2011,606580,Butte Valley Unified,California
2011,606750,Byron Union Elementary,California
2011,606780,Cabrillo Unified,California
2011,606810,Cajon Valley Union,California
2011,606870,Calaveras Unified,California
2011,606900,Calexico Unified,California
2011,606960,Caliente Union Elementary,California
2011,606990,Calipatria Unified,California
2011,607020,Calistoga Joint Unified,California
2011,607140,Cambrian,California
2011,607170,Camino Union Elementary,California
2011,607200,Campbell Union,California
2011,607230,Campbell Union High,California
2011,607260,Camptonville Elementary,California
2011,607440,Capistrano Unified,California
2011,607470,Cardiff Elementary,California
2011,607500,Carlsbad Unified,California
2011,607530,Carmel Unified,California
2011,607560,Carpinteria Unified,California
2011,607680,Cascade Union Elementary,California
2011,607740,Castaic Union Elementary,California
2011,607800,Castro Valley Unified,California
2011,607900,Center Joint Unified,California
2011,607920,Centinela Valley Union High,California
2011,607950,Central Elementary,California
2011,607970,Central Unified,California
2011,607980,Central Union Elementary,California
2011,608010,Central Union High,California
2011,608070,Centralia Elementary,California
2011,608130,Ceres Unified,California
2011,608160,Chaffey Joint Union High,California
2011,608190,Charter Oak Unified,California
2011,608250,Chatom Union,California
2011,608340,Chicago Park Elementary,California
2011,608370,Chico Unified,California
2011,608460,Chino Valley Unified,California
2011,608520,Chowchilla Elementary,California
2011,608550,Chowchilla Union High,California
2011,608610,Chula Vista Elementary,California
2011,608760,Claremont Unified,California
2011,608970,Cloverdale Unified,California
2011,609030,Clovis Unified,California
2011,609070,Coachella Valley Unified,California
2011,609120,Coalinga-Huron Joint Unified,California
2011,609300,Colfax Elementary,California
2011,609330,College Elementary,California
2011,609390,Colton Joint Unified,California
2011,609450,Columbia Elementary,California
2011,609480,Columbia Union,California
2011,609570,Colusa Unified,California
2011,609620,Compton Unified,California
2011,609640,Conejo Valley Unified,California
2011,609665,Leggett Valley Unified,California
2011,609690,Corcoran Joint Unified,California
2011,609780,Corning Union Elementary,California
2011,609810,Corning Union High,California
2011,609850,Corona-Norco Unified,California
2011,609870,Coronado Unified,California
2011,609940,Cotati-Rohnert Park Unified,California
2011,609990,Cottonwood Union Elementary,California
2011,610050,Covina-Valley Unified,California
2011,610260,Culver City Unified,California
2011,610290,Cupertino Union,California
2011,610350,Cutler-Orosi Joint Unified,California
2011,610380,Cutten Elementary,California
2011,610440,Cypress Elementary,California
2011,610620,Davis Joint Unified,California
2011,610680,Death Valley Unified,California
2011,610710,Dehesa Elementary,California
2011,610740,Del Mar Union Elementary,California
2011,610770,Del Norte County Unified,California
2011,610860,Delano Joint Union High,California
2011,610890,Delano Union Elementary,California
2011,611040,Denair Unified,California
2011,611110,Desert Sands Unified,California
2011,611220,Dixie Elementary,California
2011,611280,Dixon Unified,California
2011,611460,Downey Unified,California
2011,611490,Dry Creek Joint Elementary,California
2011,611520,Duarte Unified,California
2011,611610,Dunham Elementary,California
2011,611670,Dunsmuir Elementary,California
2011,611700,Dunsmuir Joint Union High,California
2011,611730,Durham Unified,California
2011,611760,Earlimart Elementary,California
2011,611780,East Nicolaus Joint Union High,California
2011,611820,East Side Union High,California
2011,611850,East Whittier City Elementary,California
2011,611870,Eastern Sierra Unified,California
2011,611910,Eastside Union Elementary,California
2011,611940,Edison Elementary,California
2011,612030,El Centro Elementary,California
2011,612070,El Dorado Union High,California
2011,612090,El Monte City Elementary,California
2011,612120,El Monte Union High,California
2011,612180,El Rancho Unified,California
2011,612210,El Segundo Unified,California
2011,612330,Elk Grove Unified,California
2011,612600,Elverta Joint Elementary,California
2011,612630,Emery Unified,California
2011,612690,Empire Union Elementary,California
2011,612750,Encinitas Union Elementary,California
2011,612810,Enterprise Elementary,California
2011,612840,Escalon Unified,California
2011,612880,Escondido Union,California
2011,612910,Escondido Union High,California
2011,612930,Esparto Unified,California
2011,612960,Etiwanda Elementary,California
2011,613080,Eureka Union,California
2011,613140,Evergreen Elementary,California
2011,613170,Evergreen Union,California
2011,613200,Exeter Union Elementary,California
2011,613230,Exeter Union High,California
2011,613290,Fairfax Elementary,California
2011,613360,Fairfield-Suisun Unified,California
2011,613470,Fall River Joint Unified,California
2011,613500,Fallbrook Union Elementary,California
2011,613530,Fallbrook Union High,California
2011,613710,Feather Falls Union Elementary,California
2011,613800,Fillmore Unified,California
2011,613840,Firebaugh-Las Deltas Joint Unified,California
2011,613890,Folsom-Cordova Unified,California
2011,613920,Fontana Unified,California
2011,613980,Foresthill Union Elementary,California
2011,614010,Forestville Union Elementary,California
2011,614070,Fort Bragg Unified,California
2011,614160,Fortuna Union Elementary,California
2011,614190,Fortuna Union High,California
2011,614220,Fountain Valley Elementary,California
2011,614250,Fowler Unified,California
2011,614370,Franklin-Mckinley Elementary,California
2011,614400,Fremont Unified,California
2011,614430,Fremont Union High,California
2011,614520,Freshwater Elementary,California
2011,614550,Fresno Unified,California
2011,614700,Fruitvale Elementary,California
2011,614730,Fullerton Elementary,California
2011,614760,Fullerton Joint Union High,California
2011,614790,Galt Joint Union Elementary,California
2011,614820,Galt Joint Union High,California
2011,614880,Garden Grove Unified,California
2011,614940,Garvey Elementary,California
2011,614950,Gateway Unified,California
2011,615090,Gerber Union Elementary,California
2011,615150,Geyserville Unified,California
2011,615180,Gilroy Unified,California
2011,615240,Glendale Unified,California
2011,615270,Glendora Unified,California
2011,615390,Gold Oak Union Elementary,California
